Name,Smile,AKTIP_hit,BCL2_hit,BCL_XL_hit,BCL_XL_SS_hit,CKIT_hit,ENE_A9_hit,EWSR1_hit,FGFR_hit,Glutamine_RS_hit,HBV_hit,HIV_SL3_hit,KLF6_mut_hit,KLF6_wt_hit,KRAS_hit,MYB_hit,MYCN_hit,MYC_Pu22_hit,MALAT1_hit,NRAS_hit,PreQ1_hit,Pre_miR_17_hit,Pre_miR_21_hit,Pre_miR_31_hit,Pro_mut_hit,Pro_wt_hit,RB1_hit,RRE2B_MeA_hit,RRE2B_hit,SAM_ll_hit,TPP_hit,TERRA_hit,VEGF_hit,ZTP_hit,Zika3PrimeUTR_hit,Zika_NS5_hit,MTOR_hit
0780-0900,C1COCCN1c1ccc(cc1)N,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0
0781-2276,c1ccc(cc1)NC1c2ccccc2S(N=1)(=O)=O,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0
0781-2443,c1cc(c(cc1C(O)=O)N)[Br],0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0
0808-0104,Cc1ccc2c(c1)nc(c1ccc(c(c1)N)OC)o2,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0
0812-1025,CCN(CC)CCOC(c1ccc2c(c1)sc(NC(c1ccc(cc1)N)=O)n2)=O,0,0,1,0.0,0,0.0,1,0,1.0,0,1,0,0,0,0,0.0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,1.0,0.0,1,0.0
0821-0290,CCCSC1=C(C#N)C2(CCCC2)C(C#N)=C(N)N1,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0
0821-0408,CC1(C)CC2=C(C(C1)=O)C1(CCCCC1)C(C#N)=C(N)O2,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0
0821-0451,Cc1cc(C)nc2c1c(c(C(=O)OCc1ccccc1)s2)N,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0
0833-0487,c1ccc(cc1)c1ccc(cc1)c1csc(N)n1,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0
0836-0042,Cc1ccc(cc1)NCC(c1ccc(cc1)c1ccccc1)=O,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,0,0.0,0,0.0,0.0,0,0.0
0844-0024,[H][N+]([H])([H])c1cccc(c1)OCCO,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0
0844-0073,[H][N+]([H])([H])c1ccc(cc1)OCCOC,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0
0846-0051,C1c2ccccc2c2ccc(cc12)c1csc(N)n1,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,0,0.0,0,1.0,0.0,0,0.0
0855-0018,CC(C)NCC(COc1cccc2ccccc12)O,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0
0866-0023,CSCCC(C(O)=O)Nc1c2c3CCCCc3sc2ncn1,1,0,0,0.0,0,0.0,1,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0
0867-0057,C(NC(c1ccccc1[Br])=O)O,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0
0892-0617,COC(c1c(c2c(cc(c3ccccc3)nc2s1)c1ccc(cc1)OC)N)=O,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0
0892-0702,Cc1c(C)c(C)nc2c1c(c(C(c1ccc(cc1)[Cl])=O)s2)N,0,0,0,0.0,0,0.0,0,0,1.0,0,1,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,0,0.0,0,0.0,0.0,0,0.0
0892-0826,CCc1c(C#N)c(N)nc(c1C#N)SCC,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0
0916-0012,C1CN(CCN1CC(Cn1c2ccccc2c2ccccc12)O)Cc1ccccc1,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0
0922-0014,CNc1ccc(cc1C(c1ccc(cc1)[Cl])=O)[Br],0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0
0922-0021,CNc1ccc(cc1C(c1ccccc1[Cl])=O)[Br],0,0,0,0.0,0,0.0,0,0,0.0,0,1,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0
0925-0023,Cc1cc(c(cc1[Cl])N)[Br],0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0
0973-0023,CCOC(c1c(C)c(c2ccccc2)sc1N)=O,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0
0988-0241,C(c1c(c2ccccc2)c(c2ccccc2)oc1N)#N,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0
0DOU-0183,CCOC(c1c2CCCCc2sc1N)=O,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0
0DOU-0188,CCOC(c1c(C)c(C(=O)OCC)sc1N)=O,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0
0NES-0006,CN(C)c1cc(c2ccccc2)nc(N)n1,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0
0NES-0029,C1CCCN(CC1)c1cc(nc(N)n1)F,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0
0NES-0042,Cc1cc(nc(N)n1)Oc1ccccc1,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0
100058,CN(CCC1(C(C2)O3)C=CC2O)Cc(cc2)c1c3c2OC,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,,0,0.0,0.0,0,
1001-0003,COc1ccccc1NC(C(C(C(Nc1ccccc1OC)=O)O)O)=O,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0
100120,Cc(cc(cc1)-n2c(NC=NC3=O)c3nc2)c1N,0,0,0,0.0,0,1.0,1,0,,0,0,0,0,0,0,,0,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,,0,0.0,0.0,0,
100708,CN(C)Cc1c(C(c2ccccc2)(c2ccccc2)O)ccc(C(F)(F)F)c1,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,,0,0.0,0.0,0,
100729,Oc(cccc1)c1-c1nnco1,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,,0,0.0,0.0,0,
10091,CCOC(/C(/C#N)=C\c1c[nH]c2c1cccc2)=O,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,,0,0.0,0.0,0,
100942,CC(Nc(cc1)ccc1S(N=S(C)C)(=O)=O)=O,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,,0,0.0,0.0,0,
101266,Cc(cccc1)c1NC(NCCN1CC1)=O,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,,0,0.0,0.0,0.0,0.0,0.0,1,1,1,1.0,1,,1,0.0,0.0,0,
101298,O=C(NCCCN1CC1)Nc1cccc2ccccc12,1,0,0,0.0,0,0.0,0,0,,0,0,0,0,1,0,,0,0,,1,0.0,0.0,0.0,0.0,0.0,0,1,0,1.0,1,,0,0.0,0.0,1,
101345,CN(C1CCCCC1)/N=N/c1c(C(NN)=O)nc[nH]1,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,,0,0.0,0.0,0,
1014,Cc1cc(NC(c2ccccc2)c(ccc2cccnc22)c2O)ncc1,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,,0,0.0,0.0,0,
101653,OC1=C(CN2CCCCC2)NC=NC1=O,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,,0,0.0,0.0,0,
101679,CC(Nc(c1ncccc11)cc(OC)c1NC(C)=O)=O,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,,0,0.0,0.0,0,
10173,CCOC(C(Cc(cc1OC)c2cc1OC)CC2=O)=O,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,,0,0.0,0.0,0,
101758,COC(C(CC1NC(C(F)(F)F)=O)O)OC1O,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,,0,0.0,0.0,0,
101777,CCC(C1)N1P(OC1)(OCC1(C)[N+]([O-])=O)=O,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,,0,0.0,0.0,0,
101789,Oc(cccc1)c1-n1c(-c2ccccc2)ccc1-c1ccccc1,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,,0,0.0,0.0,0,
102025,CCCCCC(NC(N1)=S)=CC1=O,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,,0,0.0,0.0,0,
102086,C=CCNC(Nc1cc([N+]([O-])=O)ccc1)=S,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,,0,0.0,0.0,0,
10211,OC(c(cccc1)c1-n1c(cccc2)c2c2c1cccc2)=O,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,,0,0.0,0.0,0,
102288,NC(N/N=C1/C(C2)C3C=CCC3C2C1)=O,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,,0,0.0,0.0,0,
102314,C(COC1C(C2)C(C3OC3C3)C3C2C1)OC1C(C2)C(C3OC3C3)C3C2C1,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,,0,0.0,0.0,0,
102509,Oc1c(cccc2Cl)c2ncc1,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,,0,0.0,0.0,0,
102554,O=C(NC1(Cc2ccccc2)SCCN11)NC1=O,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,,0,0.0,0.0,0,
103189,N#CC(C(CCC1)(CC1C(F)(F)F)C(C(N1)=O)C#N)C1=O,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,,0,0.0,0.0,0,
103331,Cc1c(C(N/N=C/c(cc2)ccc2N(CCCl)CCCl)=O)sc(C)n1,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,,0,0.0,0.0,0,
103520,Nc1nc(N)nc(Nc(cc2)ccc2Br)c1/C=N/c(cc1)ccc1Br,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,1,,0,0.0,0.0,0,
103770,O=C(c1csnn1)Nc1csnn1,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,,0,0.0,0.0,0,
103775,NNC(c1c(-c2csnn2)snn1)=O,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,,0,0.0,0.0,0,
10416,c(cc1)ccc1-n1c(cccc2)c2c2c1cccc2,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,0,,0,0.0,0.0,0,
10427,Cc1ccc(/C=C(\CCO2)/C2=O)cc1,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,,0,0.0,0.0,0,
10428,COc1ccc(/C=C(/CCO2)\C2=O)cc1,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,,0,0.0,0.0,0,
104969,CC(C=CC1=NC(Cl)=C2)=CN1C2=O,0,0,0,0.0,0,0.0,0,1,,0,0,1,0,0,0,,0,1,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,,0,0.0,0.0,0,
105348,COc(c(OC)c1)cc(CC(c2c[nH]c3c2cccc3)=O)c1Cl,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,,0,0.0,0.0,0,
105432,NS(c(cc1)ccc1NC1(CCCC1)C(O)=O)(=O)=O,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,,0,0.0,0.0,0,
105584,CC(OCC(C(C1OC(C)=O)OC(C)=O)OC1(COC(C)=O)c1ccc(C)cc1)=O,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,,0,0.0,0.0,0,
105781,Cc1c2nc(C)cc(C(OC)=O)c2c(c(cccc2)c2[nH]2)c2c1,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,,0,0.0,0.0,0,
105798,CC(Nc(cc1)ccc1OC(Oc(cc1)ccc1NC(C)=O)=O)=O,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,,0,0.0,0.0,0,
105827,NC(c1cn(C(C2O)OC(CO)C2O)c2ncnc(N)c12)=S,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,,0,0.0,0.0,0,
106045,OCC1(CO)NC2(CCCC2)OC1,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,,0,0.0,0.0,0,
106208,Nc(cc1)nc(N)c1/N=N/c(cccc1)c1Cl,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,,0,0.0,0.0,0,
106231,CC(C(O)=O)(c1c(C)n(C)c2c1cccc2)c1c(C)n(C)c2c1cccc2,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,,0,0.0,0.0,0,
106261,CC(C(C(C)=C1C)=O)=C/C1=N/OC,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,,0,0.0,0.0,0,
106282,Cc1c(C(c2ccccc2)=O)c(cccc2)c2n1C,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,,0,0.0,0.0,0,
106461,c1cc(-c2nnc(-c3ncccc3)s2)ncc1,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,,0,0.0,0.0,0,
106464,CC(C(N1Cc2ccccc2)=O)=CN(C(C2)OC(CO)C2O)C1=O,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,,0,0.0,0.0,0,
1065-0300,c1cc2c(cc1N)nc(c1ccc(cc1[Cl])F)o2,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0
106506,NC(Cc(cc1)cc2c1c(cccc1)c1[nH]2)=O,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,,0,0.0,0.0,0,
106570,Cc1nc([nH]cc2)c2c(NCc2ccccc2)n1,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,,0,0.0,0.0,0,
106863,OC(c(cc(cc1)O)c1/N=N/c1ccccc1)=O,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,,0,0.0,0.0,0,
1069-0022,CC(C)CNC1=C(C(=O)Oc2ccccc12)N,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0
1069-0023,CCC(C)NC1=C(C(=O)Oc2ccccc12)N,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0
1069-0029,c1ccc2c(c1)C(=C(C(=O)O2)N)Nc1cccc(c1)C(O)=O,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0
1069-0033,C1CCN(CC1)CCNC1=C(C(=O)Oc2ccccc12)N,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0
1069-0035,c1ccc2c(c1)C(=C(C(=O)O2)N)Nc1ccc(cc1)[Br],0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0
1069-0036,CC(NC1=C(c2ccccc2OC1=O)N)=O,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0
1069-0048,C(CNC1=C(C(=O)Sc2ccccc12)[N+]([O-])=O)CN1CCOCC1,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0
107022,Oc(cc(c(C(OC(C(O)=C1)=O)=C1O1)c2O)C1=O)c2O,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,,0,0.0,0.0,0,
107522,[O-][N+](c(cc1)ccc1Oc1ccc(CN(CCOC(CCC(O)=O)=O)C(C(Cl)Cl)=O)cc1)=O,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,,0,0.0,0.0,0,
107582,[O-][N+](c(cc1)cc(C(c2c3)=O)c1-c2cc(Br)c3/N=C(/C(F)(F)F)\NO)=O,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,0,,0,0.0,0.0,0,
107677,CC(C1=C(CCN(C)C)Cc2c1cccc2)c1ncccc1.OC(/C=C\C(O)=O)=O,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,,0,0.0,0.0,0,
107679,NS(c(cc(c(NC(CC1CCCC1)N1)c2)S1(=O)=O)c2Cl)(=O)=O,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,,0,0.0,0.0,0,
10768,CCOC(c1c(CO)[nH]c(C(OCC)=O)c1C)=O,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,,0,0.0,0.0,0,
107701,CN(C(N(C(c1ccccc1)c1ccccc1)C1=O)=O)N=C1SCc1ccccc1,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,,0,0.0,0.0,0,
10772,CC(Cc1ccccc1)NC(N)=O,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,,0,0.0,0.0,0,
1079-1396,C(C#N)c1c(C#N)c(N)[nH]n1,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0
1080-0649,CC(c1ccc(cc1)NC1c2ccc(c(c2C(=O)O1)OC)OC)=O,1,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0
108235,Nc(cc1)nc(N)c1/N=N/c(cc1)ccc1O,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,,0,0.0,0.0,0,
10865,O[As]1(c(cccc2)c2-c2c1cccc2)=O,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,,0,0.0,0.0,0,
108655,CC(C)=CCC/C(/C)=C\C(N)=O,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,,0,0.0,0.0,0,
108750,NC(C(C(c1c2cccc1)c1ccccc1)=C2N)=O,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,,0,0.0,0.0,0,
108753,Cc(cc1)cc2c1NCCC2=C(C#N)C#N,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,,0,0.0,0.0,0,
108783,O=C(C(C(N1)=O)=Cc2csc3c2cccc3)NC1=O,1,0,0,0.0,0,0.0,0,0,,0,0,0,0,1,0,,0,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,,0,0.0,0.0,0,
